0.9	0.3	5	30	1.0458025336265564	0.9559282555045341	[0.9506701622635084, 0.9618457727842896, 0.9559601585660411, 0.9585244120582257, 0.9526407718506053]	[1.2811856344342232, 0.962043646723032, 1.040072739124298, 0.8773128502070904, 1.0683977976441383]
0.7	0.1	5	30	0.8930356800556183	0.9609983293215942	[0.9585148558342014, 0.9628118357497333, 0.9648578672528907, 0.9610794852010798, 0.957727602570066]	[0.9583503007888794, 0.801168754696846, 0.803363136947155, 0.9223256260156631, 0.9799705818295479]
0.1	0.8	5	30	2.263459526002407	0.9630304476448124	[0.9680348920514562, 0.9661060957451821, 0.9646408929502557, 0.9649895855956119, 0.9513807718815559]	[2.760080248117447, 2.534446306526661, 1.667460985481739, 2.2343693301081657, 2.1209407597780228]
0.0	0.3	5	30	6.852720752358437	0.951499794481004	[0.9427544450172237, 0.9526558157861953, 0.9719179281720857, 0.9552629371886321, 0.9349078462408823]	[6.649395078420639, 5.822308734059334, 9.187114983797073, 6.9517724215984344, 5.653012543916702]
0.3	0.4	5	30	1.522083468735218	0.9596368427819852	[0.9491298093080746, 0.9583756974561763, 0.9672871964165787, 0.9636384750037822, 0.959753035725314]	[1.998329907655716, 1.5713408589363098, 1.0522172786295414, 1.742883026599884, 1.245646271854639]
0.9	0.4	5	30	1.1173778027296066	0.9595122746074025	[0.9662041736150743, 0.9592162622809093, 0.9593077540491007, 0.9578596721137611, 0.954973510978167]	[1.620468683540821, 1.0165054351091385, 0.9491800330579281, 0.9661280550062656, 1.0346068069338799]
1.0	0.2	5	30	1.0347838886082172	0.9555175810225593	[0.9562688807980441, 0.9566519457198599, 0.9596616190418977, 0.9563583728713136, 0.9486470866816815]	[1.1028283275663853, 1.01656848564744, 0.9533842094242573, 1.241706870496273, 0.8594315499067307]
0.2	0.1	5	30	1.6747871413826942	0.959924449130968	[0.9411544384301538, 0.9585587197878073, 0.9659477824064416, 0.9619500949247448, 0.972011210105692]	[1.9677456468343735, 1.542226132005453, 1.300047617405653, 2.032262273132801, 1.5316540375351906]
0.1	0.3	5	30	2.299230247735977	0.9579651542845303	[0.9511457971224576, 0.9664125587699239, 0.9640753994416734, 0.9600449108756126, 0.9481471052129843]	[2.4386053904891014, 2.2287506610155106, 2.0933177322149277, 2.762574516236782, 1.9729029387235641]
0.2	0.3	5	30	1.7049134708940983	0.9568768862511472	[0.944573183469003, 0.9581965534695758, 0.9638803169929213, 0.9629449698267898, 0.9547894074974467]	[2.2153180092573166, 1.5168333426117897, 1.605525054037571, 1.8804889172315598, 1.3064020313322544]
0.3	0.0	5	30	1.3802944123744965	0.9491130527136373	[0.9332245082858239, 0.9507562481306642, 0.9591180484709279, 0.9560342091836393, 0.9464322494971322]	[1.3816912658512592, 1.856480911374092, 1.0521902702748775, 1.2750730849802494, 1.336036529392004]
0.2	0.4	5	30	1.785680539906025	0.9588217268559409	[0.9594471302548919, 0.9582371386642589, 0.9560171886244181, 0.9641603345576399, 0.9562468421784956]	[2.486773207783699, 1.4400086365640163, 1.306062564253807, 2.194715104997158, 1.5008431859314442]
0.9	0.5	5	30	0.8328455127775669	0.9579498009917782	[0.9605923463833826, 0.9619650966410254, 0.9560648265753479, 0.9561216741391592, 0.9550050612199757]	[0.9481205604970455, 0.777422683313489, 0.8583559654653072, 0.7795602548867464, 0.8007680997252464]
0.4	0.6	5	30	1.5087840147316456	0.9505239712198451	[0.9353388933011952, 0.9545008650379876, 0.9567413703701853, 0.9570964718062085, 0.9489422555836491]	[1.428457535803318, 1.83497816324234, 1.0321727953851223, 1.4887886121869087, 1.7595229670405388]
